ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2023-06-01,False,False,absolute,0,False,True,466.4490509280475,8.613305013429056,0.9947034346044517,4927277,4,15,95,0.1643998815193431,9.440008975382502
dogecoin,2023-07-01,False,False,absolute,0,False,True,398.5884620177833,8.697225682397775,0.994736841860936,4956156,4,16,95,0.1442775121980519,9.387683537804742
dogecoin,2023-08-01,False,False,absolute,0,False,True,388.5065766083681,8.728283388053278,0.994697301144548,5057801,4,17,91,0.1419747905167323,9.386457340439144
dogecoin,2023-09-01,False,False,absolute,0,False,True,375.25736935250814,8.787481225916903,0.9946490296493836,5071636,4,18,94,0.1406646727345213,9.348156169874825
dogecoin,2023-10-01,False,False,absolute,0,False,True,373.25765296092175,8.80658627612968,0.9946116387266885,5108390,4,18,96,0.1400090429708432,9.342134396363978
dogecoin,2023-11-01,False,False,absolute,0,False,True,367.87617385922,8.851097372494399,0.9945757870844724,5109804,4,19,99,0.1393768871734318,9.311558416743368
dogecoin,2023-12-01,False,False,absolute,0,False,True,369.1342877241344,8.91280006204376,0.9945791714597828,5309971,4,20,109,0.138592155754707,9.307214697732562
dogecoin,2024-01-01,False,False,absolute,0,False,True,362.8841336772168,8.977154825657605,0.9947283583805844,5611412,4,22,114,0.1382070157598585,9.317823382405932
dogecoin,2024-02-01,False,False,absolute,0,False,True,360.15050726253486,8.917176841207947,0.9948646684340754,5788524,4,20,102,0.1378042618391815,9.390471908839045
dogecoin,2024-03-01,False,False,absolute,0,False,True,359.7467127517711,8.909584963502652,0.9953800233093508,6426914,4,19,102,0.1371317900754231,9.500351346178332
dogecoin,2024-04-01,False,False,absolute,0,False,True,338.4804799706587,8.97181319690556,0.9954324907451364,6490463,5,20,111,0.1259114219415106,9.467057404882164
dogecoin,2024-05-01,False,False,absolute,0,False,True,354.44884314231984,8.96607340927852,0.9954667370754856,6561969,4,20,116,0.1344878947211527,9.481992764151796
dogecoin,2024-06-01,False,False,absolute,0,False,True,342.1211523837567,9.03188634579223,0.9954888594125754,6591229,4,22,122,0.1299359542062451,9.440823828233114
dogecoin,2024-07-01,False,False,absolute,0,False,True,332.93819790080556,9.062905517398,0.9955218608956802,6624006,5,21,127,0.1266499323940267,9.424283473549956
